Price,Room,Sqr_Meter,Location,City,Unit
290000,5,200,"Nabeul, Hammamet",Hammamet,1450
290000,5,200,"Nabeul, Hammamet",Hammamet,1450
290000,5,200,"Nabeul, Hammamet",Hammamet,1450
290000,5,200,"Nabeul, Hammamet",Hammamet,1450
290000,5,200,"Nabeul, Hammamet",Hammamet,1450
290000,5,200,"Nabeul, Hammamet",Hammamet,1450
300000,5,112,"Nabeul, Hammamet",Hammamet,2678.571429
300000,5,130,"Nabeul, Hammamet",Hammamet,2307.692308
320000,5,144,"Nabeul, Hammamet",Hammamet,2222.222222
335000,5,282,"Nabeul, Hammamet",Hammamet,1187.943262
335000,5,282,"Nabeul, Hammamet",Hammamet,1187.943262
335000,5,282,"Nabeul, Hammamet",Hammamet,1187.943262
340000,5,134,"Nabeul, Hammamet",Hammamet,2537.313433
340000,5,134,"Nabeul, Hammamet",Hammamet,2537.313433
345000,5,134,"Nabeul, Hammamet",Hammamet,2574.626866
345000,5,135,"Nabeul, Hammamet",Hammamet,2555.555556
345000,5,145,"Nabeul, Hammamet",Hammamet,2379.310345
345000,5,134,"Nabeul, Hammamet",Hammamet,2574.626866
345000,5,134,"Nabeul, Hammamet",Hammamet,2574.626866
350000,5,330,"Nabeul, Hammamet",Hammamet,1060.606061
350000,5,330,"Nabeul, Hammamet",Hammamet,1060.606061
350000,5,140,"Nabeul, Hammamet",Hammamet,2500
350000,5,330,"Nabeul, Hammamet",Hammamet,1060.606061
350000,5,150,"Nabeul, Hammamet",Hammamet,2333.333333
350000,5,138,"Nabeul, Hammamet",Hammamet,2536.231884
350000,5,180,"Nabeul, Hammamet",Hammamet,1944.444444
350000,5,100,"Nabeul, Hammamet",Hammamet,3500
350000,5,330,"Nabeul, Hammamet",Hammamet,1060.606061
350000,5,140,"Nabeul, Hammamet",Hammamet,2500
350000,5,140,"Nabeul, Hammamet",Hammamet,2500
350000,5,140,"Nabeul, Hammamet",Hammamet,2500
353000,5,138,"Nabeul, Hammamet",Hammamet,2557.971014
360000,5,180,"Nabeul, Hammamet",Hammamet,2000
360000,5,131,"Nabeul, Hammamet",Hammamet,2748.091603
360000,5,130,"Nabeul, Hammamet",Hammamet,2769.230769
360000,5,180,"Nabeul, Hammamet",Hammamet,2000
360000,5,180,"Nabeul, Hammamet",Hammamet,2000
375000,5,180,"Nabeul, Hammamet",Hammamet,2083.333333
380000,5,300,"Nabeul, Hammamet",Hammamet,1266.666667
380000,5,107,"Nabeul, Hammamet",Hammamet,3551.401869
380000,5,300,"Nabeul, Hammamet",Hammamet,1266.666667
380000,5,280,"Nabeul, Hammamet",Hammamet,1357.142857
380000,5,280,"Nabeul, Hammamet",Hammamet,1357.142857
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,280,"Nabeul, Hammamet",Hammamet,1357.142857
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,220,"Nabeul, Hammamet",Hammamet,1727.272727
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,300,"Nabeul, Hammamet",Hammamet,1266.666667
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,220,"Nabeul, Hammamet",Hammamet,1727.272727
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
380000,5,230,"Nabeul, Hammamet",Hammamet,1652.173913
385000,5,200,"Nabeul, Hammamet",Hammamet,1925
385000,5,200,"Nabeul, Hammamet",Hammamet,1925
387000,5,150,"Nabeul, Hammamet",Hammamet,2580
390000,5,172,"Nabeul, Hammamet",Hammamet,2267.44186
390000,5,223,"Nabeul, Hammamet",Hammamet,1748.878924
390000,5,150,"Nabeul, Hammamet",Hammamet,2600
390000,5,145,"Nabeul, Hammamet",Hammamet,2689.655172
395000,5,150,"Nabeul, Hammamet",Hammamet,2633.333333
400000,5,300,"Nabeul, Hammamet",Hammamet,1333.333333
400000,5,300,"Nabeul, Hammamet",Hammamet,1333.333333
400000,5,300,"Nabeul, Hammamet",Hammamet,1333.333333
400000,5,300,"Nabeul, Hammamet",Hammamet,1333.333333
400000,5,300,"Nabeul, Hammamet",Hammamet,1333.333333
400000,5,172,"Nabeul, Hammamet",Hammamet,2325.581395
400000,5,172,"Nabeul, Hammamet",Hammamet,2325.581395
400000,5,172,"Nabeul, Hammamet",Hammamet,2325.581395
400000,5,172,"Nabeul, Hammamet",Hammamet,2325.581395
405000,5,200,"Nabeul, Hammamet",Hammamet,2025
409000,5,138,"Nabeul, Hammamet",Hammamet,2963.768116
420000,5,175,"Nabeul, Hammamet",Hammamet,2400
420000,5,175,"Nabeul, Hammamet",Hammamet,2400
420000,5,175,"Nabeul, Hammamet",Hammamet,2400
420000,5,175,"Nabeul, Hammamet",Hammamet,2400
423000,5,143,"Nabeul, Hammamet",Hammamet,2958.041958
430000,5,133,"Nabeul, Hammamet",Hammamet,3233.082707
430000,5,133,"Nabeul, Hammamet",Hammamet,3233.082707
430000,5,220,"Nabeul, Hammamet",Hammamet,1954.545455
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
430000,5,200,"Nabeul, Hammamet",Hammamet,2150
435000,5,240,"Nabeul, Hammamet",Hammamet,1812.5
450000,5,220,"Nabeul, Hammamet",Hammamet,2045.454545
450000,5,160,"Nabeul, Hammamet",Hammamet,2812.5
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,250,"Nabeul, Hammamet",Hammamet,1800
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
450000,5,300,"Nabeul, Hammamet",Hammamet,1500
460000,5,180,"Nabeul, Hammamet",Hammamet,2555.555556
470000,5,174,"Nabeul, Hammamet",Hammamet,2701.149425
475000,5,110,"Nabeul, Hammamet",Hammamet,4318.181818
480000,5,238,"Nabeul, Hammamet",Hammamet,2016.806723
480000,5,120,"Nabeul, Hammamet",Hammamet,4000
480000,5,180,"Nabeul, Hammamet",Hammamet,2666.666667
480000,5,120,"Nabeul, Hammamet",Hammamet,4000
480000,5,180,"Nabeul, Hammamet",Hammamet,2666.666667
480000,5,120,"Nabeul, Hammamet",Hammamet,4000
490000,5,120,"Nabeul, Hammamet",Hammamet,4083.333333
490000,5,250,"Nabeul, Hammamet",Hammamet,1960
490000,5,250,"Nabeul, Hammamet",Hammamet,1960
500000,5,165,"Nabeul, Hammamet",Hammamet,3030.30303
500000,5,165,"Nabeul, Hammamet",Hammamet,3030.30303
510000,5,250,"Nabeul, Hammamet",Hammamet,2040
510000,5,250,"Nabeul, Hammamet",Hammamet,2040
510000,5,250,"Nabeul, Hammamet",Hammamet,2040
520000,5,150,"Nabeul, Hammamet",Hammamet,3466.666667
540000,5,114,"Nabeul, Hammamet",Hammamet,4736.842105
540000,5,240,"Nabeul, Hammamet",Hammamet,2250
540000,5,114,"Nabeul, Hammamet",Hammamet,4736.842105
540000,5,270,"Nabeul, Hammamet",Hammamet,2000
540000,5,240,"Nabeul, Hammamet",Hammamet,2250
540000,5,178,"Nabeul, Hammamet",Hammamet,3033.707865
540000,5,178,"Nabeul, Hammamet",Hammamet,3033.707865
540000,5,270,"Nabeul, Hammamet",Hammamet,2000
540000,5,178,"Nabeul, Hammamet",Hammamet,3033.707865
540000,5,270,"Nabeul, Hammamet",Hammamet,2000
540000,5,270,"Nabeul, Hammamet",Hammamet,2000
540000,5,178,"Nabeul, Hammamet",Hammamet,3033.707865
540000,5,178,"Nabeul, Hammamet",Hammamet,3033.707865
540000,5,270,"Nabeul, Hammamet",Hammamet,2000
540000,5,178,"Nabeul, Hammamet",Hammamet,3033.707865
550000,5,260,"Nabeul, Hammamet",Hammamet,2115.384615
550000,5,270,"Nabeul, Hammamet",Hammamet,2037.037037
550000,5,250,"Nabeul, Hammamet",Hammamet,2200
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,300,"Nabeul, Hammamet",Hammamet,1833.333333
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,250,"Nabeul, Hammamet",Hammamet,2200
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,250,"Nabeul, Hammamet",Hammamet,2200
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
550000,5,180,"Nabeul, Hammamet",Hammamet,3055.555556
560000,5,120,"Nabeul, Hammamet",Hammamet,4666.666667
565000,5,188,"Nabeul, Hammamet",Hammamet,3005.319149
565000,5,188,"Nabeul, Hammamet",Hammamet,3005.319149
570000,5,300,"Nabeul, Hammamet",Hammamet,1900
580000,5,120,"Nabeul, Hammamet",Hammamet,4833.333333
580000,5,120,"Nabeul, Hammamet",Hammamet,4833.333333
595000,5,210,"Nabeul, Hammamet",Hammamet,2833.333333
595000,5,210,"Nabeul, Hammamet",Hammamet,2833.333333
595000,5,210,"Nabeul, Hammamet",Hammamet,2833.333333
595000,5,210,"Nabeul, Hammamet",Hammamet,2833.333333
595000,5,210,"Nabeul, Hammamet",Hammamet,2833.333333
600000,5,250,"Nabeul, Hammamet",Hammamet,2400
600000,5,250,"Nabeul, Hammamet",Hammamet,2400
650000,5,201,"Nabeul, Hammamet",Hammamet,3233.830846
650000,5,300,"Nabeul, Hammamet",Hammamet,2166.666667
650000,5,190,"Nabeul, Hammamet",Hammamet,3421.052632
650000,5,300,"Nabeul, Hammamet",Hammamet,2166.666667
670000,5,250,"Nabeul, Hammamet",Hammamet,2680
672000,5,213,"Nabeul, Hammamet",Hammamet,3154.929577
675000,5,214,"Nabeul, Hammamet",Hammamet,3154.205607
680000,5,250,"Nabeul, Hammamet",Hammamet,2720
685000,5,160,"Nabeul, Hammamet",Hammamet,4281.25
690000,5,307,"Nabeul, Hammamet",Hammamet,2247.557003
690000,5,307,"Nabeul, Hammamet",Hammamet,2247.557003
175000,2,60,"Nabeul, Hammamet Centre",Hammamet Centre,2916.666667
180000,2,104,"Nabeul, Hammamet Centre",Hammamet Centre,1730.769231
180000,2,104,"Nabeul, Hammamet Centre",Hammamet Centre,1730.769231
200000,2,82,"Nabeul, Hammamet Centre",Hammamet Centre,2439.02439
200000,2,82,"Nabeul, Hammamet Centre",Hammamet Centre,2439.02439
360000,2,150,"Nabeul, Hammamet Centre",Hammamet Centre,2400
380000,2,160,"Nabeul, Hammamet Centre",Hammamet Centre,2375
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
60000,3,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
75000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1500
75000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1500
75000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1500
75000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1500
75000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1500
75000,3,60,"Nabeul, Hammamet Centre",Hammamet Centre,1250
80000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1600
80000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1600
80000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1600
80000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1600
80000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1600
80000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1600
80000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1600
85000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,1700
110000,3,65,"Nabeul, Hammamet Centre",Hammamet Centre,1692.307692
110000,3,65,"Nabeul, Hammamet Centre",Hammamet Centre,1692.307692
125000,3,50,"Nabeul, Hammamet Centre",Hammamet Centre,2500
150000,3,66,"Nabeul, Hammamet Centre",Hammamet Centre,2272.727273
155000,3,78,"Nabeul, Hammamet Centre",Hammamet Centre,1987.179487
160000,3,110,"Nabeul, Hammamet Centre",Hammamet Centre,1454.545455
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
165000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1650
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,80,"Nabeul, Hammamet Centre",Hammamet Centre,2125
170000,3,72,"Nabeul, Hammamet Centre",Hammamet Centre,2361.111111
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
175000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,1750
180000,3,200,"Nabeul, Hammamet Centre",Hammamet Centre,900
180000,3,200,"Nabeul, Hammamet Centre",Hammamet Centre,900
190000,3,90,"Nabeul, Hammamet Centre",Hammamet Centre,2111.111111
204000,3,54,"Nabeul, Hammamet Centre",Hammamet Centre,3777.777778
204000,3,54,"Nabeul, Hammamet Centre",Hammamet Centre,3777.777778
214000,3,72,"Nabeul, Hammamet Centre",Hammamet Centre,2972.222222
215000,3,90,"Nabeul, Hammamet Centre",Hammamet Centre,2388.888889
240000,3,90,"Nabeul, Hammamet Centre",Hammamet Centre,2666.666667
241000,3,82,"Nabeul, Hammamet Centre",Hammamet Centre,2939.02439
241000,3,82,"Nabeul, Hammamet Centre",Hammamet Centre,2939.02439
246000,3,82,"Nabeul, Hammamet Centre",Hammamet Centre,3000
260000,3,70,"Nabeul, Hammamet Centre",Hammamet Centre,3714.285714
270000,3,85,"Nabeul, Hammamet Centre",Hammamet Centre,3176.470588
270000,3,122,"Nabeul, Hammamet Centre",Hammamet Centre,2213.114754
290000,3,109,"Nabeul, Hammamet Centre",Hammamet Centre,2660.550459
305000,3,100,"Nabeul, Hammamet Centre",Hammamet Centre,3050
350000,3,117,"Nabeul, Hammamet Centre",Hammamet Centre,2991.452991
351000,3,117,"Nabeul, Hammamet Centre",Hammamet Centre,3000
410000,3,105,"Nabeul, Hammamet Centre",Hammamet Centre,3904.761905
60000,4,35,"Nabeul, Hammamet Centre",Hammamet Centre,1714.285714
115000,4,65,"Nabeul, Hammamet Centre",Hammamet Centre,1769.230769
115000,4,65,"Nabeul, Hammamet Centre",Hammamet Centre,1769.230769
115000,4,65,"Nabeul, Hammamet Centre",Hammamet Centre,1769.230769
120000,4,80,"Nabeul, Hammamet Centre",Hammamet Centre,1500
140000,4,72,"Nabeul, Hammamet Centre",Hammamet Centre,1944.444444
160000,4,83,"Nabeul, Hammamet Centre",Hammamet Centre,1927.710843
160000,4,70,"Nabeul, Hammamet Centre",Hammamet Centre,2285.714286
165000,4,65,"Nabeul, Hammamet Centre",Hammamet Centre,2538.461538
175000,4,76,"Nabeul, Hammamet Centre",Hammamet Centre,2302.631579
175000,4,85,"Nabeul, Hammamet Centre",Hammamet Centre,2058.823529
182000,4,75,"Nabeul, Hammamet Centre",Hammamet Centre,2426.666667
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
185000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,925
190000,4,190,"Nabeul, Hammamet Centre",Hammamet Centre,1000
190000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,950
190000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,950
205000,4,78,"Nabeul, Hammamet Centre",Hammamet Centre,2628.205128
210000,4,90,"Nabeul, Hammamet Centre",Hammamet Centre,2333.333333
210000,4,90,"Nabeul, Hammamet Centre",Hammamet Centre,2333.333333
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,78,"Nabeul, Hammamet Centre",Hammamet Centre,2820.512821
220000,4,75,"Nabeul, Hammamet Centre",Hammamet Centre,2933.333333
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
220000,4,96,"Nabeul, Hammamet Centre",Hammamet Centre,2291.666667
230000,4,110,"Nabeul, Hammamet Centre",Hammamet Centre,2090.909091
240000,4,89,"Nabeul, Hammamet Centre",Hammamet Centre,2696.629213
240000,4,90,"Nabeul, Hammamet Centre",Hammamet Centre,2666.666667
250000,4,102,"Nabeul, Hammamet Centre",Hammamet Centre,2450.980392
255000,4,100,"Nabeul, Hammamet Centre",Hammamet Centre,2550
260000,4,150,"Nabeul, Hammamet Centre",Hammamet Centre,1733.333333
260000,4,136,"Nabeul, Hammamet Centre",Hammamet Centre,1911.764706
260000,4,100,"Nabeul, Hammamet Centre",Hammamet Centre,2600
260000,4,136,"Nabeul, Hammamet Centre",Hammamet Centre,1911.764706
260000,4,100,"Nabeul, Hammamet Centre",Hammamet Centre,2600
270000,4,100,"Nabeul, Hammamet Centre",Hammamet Centre,2700
270000,4,122,"Nabeul, Hammamet Centre",Hammamet Centre,2213.114754
275000,4,123,"Nabeul, Hammamet Centre",Hammamet Centre,2235.772358
280000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,1400
280000,4,200,"Nabeul, Hammamet Centre",Hammamet Centre,1400
290000,4,109,"Nabeul, Hammamet Centre",Hammamet Centre,2660.550459
290000,4,109,"Nabeul, Hammamet Centre",Hammamet Centre,2660.550459
290000,4,109,"Nabeul, Hammamet Centre",Hammamet Centre,2660.550459
